Document group,Document name,Segment,Author,Creation date,Area,Coverage %,sentiment
FAO,FAO_15_2016_Eval,"The ET is concerned about the “pendulum swing” that this balancing act involved: while  
the IGGHR programme may be too HQ-centric, FIRST and INFORMED may be too field- 
centric. Better balance is needed.",Vytas,02.07.2020 15:46:08,203,0.118268,negative
FAO,FAO_15_2016_Eval,"A challenge in programme design was how  
to overcome fragmentation and unite disparate work streams into one coordinated  
programme",Vytas,02.07.2020 15:46:26,131,0.076321,negative
FAO,FAO_15_2016_Eval,"Structural issues within the programme, inside FAO and outside FAO constrained  
the potential effectiveness of the programme",Vytas,02.07.2020 15:46:26,124,0.072243,negative
FAO,FAO_15_2016_Eval,"Because FAO was in the early stages of its strategic re-organization, the  
corporate environment was not yet conducive to fully support such a multi-stakeholder  
and multi-sector effort (indeed the IGGHRP helped facilitate some of the needed corporate  
changes).",Vytas,02.07.2020 15:46:26,262,0.152642,negative
FAO,FAO_15_2016_Eval,"IGGHRP also lacked a strategic focus on a target governance space (e.g. smallholder farmers  
and producer organisations) or a theory of change made it difficult to maintain horizontal  
linkages across the outcomes (e.g., social protection linked to resilience programming).",Vytas,02.07.2020 15:46:26,273,0.15905,negative
FAO,FAO_15_2016_Eval,"E processes and used FAO internal  
mechanisms for M&E, limited M&E capacity could account for weak monitoring of  
governance outcome changes.",Vytas,02.07.2020 15:46:26,141,0.082147,negative
FAO,FAO_15_2016_Eval,models but lacks a coherent integrated strategy,Vytas,02.07.2020 15:46:26,47,0.027382,negative
FAO,FAO_15_2016_Eval,"Although the programme supported a wide range of tools/products, it could have used  
more discipline in prioritizing investments that added value to existing public good tools/ 
products and were relevant to the specific focus of the IGGHRP.",Vytas,02.07.2020 15:46:26,241,0.140407,negative
FAO,FAO_15_2016_Eval,"rogramme management is very capable but short- 
staffed, and with no specific country-level focal points in the final years of the programme, it  
was hard to draw together the multi-faceted aspects of the programme at the country level.",Vytas,02.07.2020 15:46:26,236,0.137494,negative
FAO,FAO_15_2016_Eval,"While FIRST and INFORMED grew out of IGGHRP and continued work streams to  
strengthen country level results, FIRST and INFORMED risk being fragmented as separate  
programmes and departing from the highly successful IGGHR programme model",Vytas,02.07.2020 15:46:26,236,0.137494,negative
FAO,FAO_16_2016_Eval,"owever, areas of concern for the Global Strategy implementation include long  
recruitment processes (which can lead to project delays)",Vytas,02.07.2020 15:46:08,134,0.058776,negative
FAO,FAO_16_2016_Eval,"despite a  
slow star",Vytas,02.07.2020 15:46:08,20,0.008773,negative
FAO,FAO_16_2016_Eval,"he Global Strategy  
progressed slower than expected due to varying degrees of development in national  
statistical systems, national politics and coordination challenges of key stakeholders.",Vytas,02.07.2020 15:46:08,190,0.083339,negative
FAO,FAO_16_2016_Eval,"However, the intended results are ambitious  
within the given time frame.",Vytas,02.07.2020 15:46:08,73,0.03202,negative
FAO,FAO_16_2016_Eval,"Nonetheless, there is scope to improve the coordination  
structure with the involvement of subregional training institutions and commissions.",Vytas,02.07.2020 15:46:08,141,0.061846,negative
FAO,FAO_16_2016_Eval,"uch negotiations between  
the Global Strategy and governments take time and require constant advocacy. As a result,  
the development of technical guidelines may be delayed beyond 2017, especially in Africa.",Vytas,02.07.2020 15:46:08,206,0.090357,negative
FAO,FAO_16_2016_Eval,"Although the Global Strategy’s institutional set-up and  
management arrangements ensure that work is carried out transparently through a  
consultative process, implementation has progressed slowly. There is also little vertical  
coordination and communication within participating partner organizations, with the  
exception of the FAO Regional Office for Asia and the Pacific (RAP). Furthermore, FAO RAF’s  
involvement as a technical partner in Africa is not well defined.",Vytas,02.07.2020 15:46:08,472,0.207032,negative
FAO,FAO_16_2016_Eval,"t  
is not clear how the newly acquired capacities will scale beyond the primary beneficiaries  
who attended the workshops or training. Field testing the research results will better enable  
adaptation to specific country contexts and further increase country level capacities, which  
can also benefit non-funded regions.",Vytas,02.07.2020 15:46:08,320,0.140361,negative
FAO,FAO_16_2016_Eval,"however, the integration of agricultural and rural  
statistics into NSDSs progressed more slowly than expected.",Vytas,02.07.2020 15:46:08,111,0.048688,negative
FAO,FAO_16_2016_Eval,"wever, the  
Global Strategy has an overall funding gap of USD 33.3 million (40 percent) of its planned  
budget for implementing GAP. Almost three-quarters of the overall funding gap pertains  
to the LAC, Near East and CIS regions, while implementation in the Africa region will not be  
affected due to the recent funding boost from the European Commission.",Vytas,02.07.2020 15:46:08,356,0.156151,negative
FAO,FAO_16_2016_Eval,"he significant momentum in activities across countries and in  
the region is likely to have an impact on implementation in 2017.",Vytas,02.07.2020 15:46:08,128,0.056144,negative
FAO,FAO_16_2016_Eval,"However, participation at the decision-making level varies from country to  
country. Furthermore, the gender balance among beneficiaries of capacity development  
efforts was dependent upon the existing staffing structure in ministries of agriculture and  
NSOs.",Vytas,02.07.2020 15:46:08,260,0.114043,negative
FAO,FAO_16_2016_Eval,"hey are unlikely to  
cover every gender-related aspect in the agricultural and rural sectors.",Vytas,02.07.2020 15:46:08,93,0.040792,negative
FAO,FAO_16_2016_Eval,"Using  
long-term consultants affects the continuity of activities and does not allow the implementing  
partner to build or institutionalize the capacities to scale-u",Vytas,02.07.2020 15:46:08,165,0.072373,negative
FAO,FAO_16_2016_Eval,"owever, such interest and appreciation does not necessarily translate into  
additional funding. Resource partners may allocate contributions directly to the region or  
priority countries (instead of through the Global Trust Fund (GTF)) to fund activities within  
the scope of the Global Strategy",Vytas,02.07.2020 15:46:08,295,0.129395,negative
FAO,FAO_16_2016_Eval,"However,  
diffusion of newly acquired capacities beyond the primary beneficiary was not obvious during the  
MTE, which could jeopardize the programme regardless of the positive signs of sustainability.",Vytas,02.07.2020 15:46:08,201,0.088164,negative
FAO,FAO_16_2016_Eval,"Although the Global Strategy has not met completion targets of the In-depth Country  
Assessments (IdCA) and SPARS",Vytas,02.07.2020 15:46:26,113,0.049565,negative
FAO,FAO_16_2016_Eval,"Only three Governments (Bhutan, Fiji and Indonesia) have agreed  
to provide additional funding to support agricultural statistic",Vytas,02.07.2020 15:46:26,128,0.056144,negative
FAO,FAO_16_2016_Eval,Despite a slow star,Vytas,02.07.2020 15:46:26,19,0.008334,negative
FAO,FAO_16_2016_Eval,"The implementation’s successes and lessons learned are less likely to be institutionalized  
for scale-up and follow-up by implementing partners (AfDB, UNECA and UNESCAP), as  
Global Strategy activities are implemented by consultants not involved in subregional/ 
country offices",Vytas,02.07.2020 15:46:26,278,0.121938,negative
FAO,FAO_16_2016_Eval,"The funding gap (USD 3.73 million) at the Global Office level primarily affects the research  
component. It could also affect dissemination and field testing of research results on  
completed work.",Vytas,02.07.2020 15:46:26,197,0.08641,negative
FAO,FAO_16_2016_Eval,"In Asia-Pacific, the funding gap is about USD 6.16 million (45 percent of the budget  
allocated for the region)",Vytas,02.07.2020 15:46:26,111,0.048688,negative
FAO,FAO_16_2016_Eval,"The sustainability of the Global Strategy was partially constrained by the use of long-term  
consultants, rather than recruiting staff for the positions planned in the integrated budget",Vytas,02.07.2020 15:46:26,185,0.081146,negative
FAO,FAO_16_2016_Eval,"With the exception of FAO, none  
of the participating partners have contributed financially to the programme, which raises  
the question as to whether there is enough interest to continue Global Strategy activities by  
implementing partners after the current resource partners have ceased to provide funding.",Vytas,02.07.2020 15:46:26,308,0.135097,negative
FAO,FAO_16_2016_Eval,"With significant momentum in activities across countries in the region, it is likely  
that the effect of the funding gap will impact implementation in 2017",Vytas,02.07.2020 15:46:26,155,0.067987,negative
FAO,FAO_17_2016_Eval,"The  
prepared documents are not, however, sufficiently oriented to national decision makers  
(the project’s target group). In their present form, the documents’ dissemination is unlikely  
to significantly raise national awareness or understanding of the key issues, or to build  
political will for further national investment.",Vytas,02.07.2020 15:46:08,326,0.171716,negative
