segment,sentiment,embeddings,cluster,x,y,id,props
Most of the personnel working on Strategic Programme 5 (national and international) are hired under consultancy contracts with extremely short contractual periods.,negative,[-1.6750661   0.39192602  1.5206025 ],0,11.52275848388672,-0.5167530775070189,118,"[0.041669764, 0.7972512, 0.16107899]"
"FAO lacks a formal programme level connecting the projects and the country programming frameworks, hence the recourse to country resilience strategies.",negative,[-1.5583824 -1.4242995  3.577184 ],0,10.251577377319336,-10.310236930847168,119,"[0.006074632, 0.0058999322, 0.9880255]"
"While this may be adequate for one-off responses to sudden onset disasters, it has proven problematic when implemented recurrently, as is often the case in protracted crises.",negative,[-2.1948848  1.2797449  1.2928442],0,11.969104766845705,1.5223486423492432,120,"[0.006434283, 0.077146366, 0.9164194]"
Many technical units engage in resilience-related policies in a scattered manner.,negative,[-1.2580968  -0.76527685  2.2875242 ],0,10.400121688842773,-4.096428394317627,121,"[0.01026731, 0.006402197, 0.98333055]"
"In Africa and the Regional Office for the Near East and North Africa, the Regional Initiatives are only funded by FAO resources and therefore rather small, and used to fund catalytic country-level initiatives.",negative,[-2.5228446  0.8972623  2.2710211],0,13.51943302154541,0.488813191652298,122,"[0.0068828976, 0.033181824, 0.9599353]"
"So far, many of these services, such as the community animal health workers or Farmer Field Schools, have not been aggressively promoted by FAO.",negative,[-0.5055686 -1.0460333  1.7802489],3,5.1351399421691895,-1.904214859008789,123,"[0.024376852, 0.01022053, 0.9654026]"
FAO could strengthen its strategic position by deepening its involvement in resilience.,negative,[-1.2706968  1.8171737 -0.8703667],1,9.453393936157227,10.547137260437012,124,"[0.08341968, 0.5446687, 0.37191164]"
"While silos were broken within Strategic Programme 5, there is potential for more collaboration between Strategic Programmes at headquarters.",negative,[-1.9363592  1.2827628  0.9765934],0,11.201533317565918,3.5496537685394287,125,"[0.030669088, 0.032942172, 0.9363888]"
Seizing the opportunity presented by the current interest in resilience requires continued and strengthened operational and technical capacity together with increased investment in resilience programming.,negative,[-1.3511175   0.81170005  0.4223949 ],0,9.264063835144043,5.7332305908203125,126,"[0.03274271, 0.75539696, 0.2118603]"
Resilience programming is not fundamentally new to FAO.,negative,[-2.2407951   1.4599422   0.77999806],0,11.706016540527346,3.655875444412232,127,"[0.015668979, 0.2684688, 0.7158622]"
Insufficient attention has been paid to knowledge management so far.,negative,[-1.4767789 -1.419262   3.4666429],0,9.845588684082033,-9.94306755065918,128,"[0.005221839, 0.012824644, 0.9819535]"
"However, there has been no systematic staff training in resilience programming, and only modest efforts towards the development of knowledge sharing networks.",negative,[-1.3828095 -1.3625546  3.435288 ],0,9.746281623840332,-9.551679611206056,129,"[0.01004561, 0.008532012, 0.9814224]"
A thorough stakeholder analysis might have prevented these problems.,negative,[-1.7157968 -0.9699907  3.2960439],0,12.523120880126953,-7.96660852432251,130,"[0.019022606, 0.011743123, 0.9692342]"
"The Logical Framework and M&E plan, however, were never adapted to the new activities of the BIG2050 Initiative.",negative,[-1.4038173 -1.3372834  3.3489308],0,10.010953903198242,-9.092050552368164,131,"[0.021731388, 0.0062107365, 0.97205794]"
"Component 2 activities related to the Bocaina Mosaic came to a standstill around 2016, due to a misinterpretation of its attributions during project formulation.",negative,[-1.2066828 -1.2576252  3.1109672],0,9.559544563293457,-7.296254634857178,132,"[0.011190477, 0.007744537, 0.981065]"
"Arguing that project outcomes were not altered by this significant change, no formal GEF approval was sought for it.",negative,[-1.7000955  2.627422  -1.142407 ],1,14.2478666305542,14.414729118347168,133,"[0.012415158, 0.019333929, 0.9682509]"
All together the results of the component are considered moderately unsatisfactory.,negative,[-0.86221933 -1.3354962   2.4153807 ],0,8.258360862731934,-5.64960527420044,134,"[0.03896799, 0.008055583, 0.9529764]"
"The activities related to the strengthening of the Bocaina Mosaic, including the establishment of a permanent executive structure, were largely based on a misconception at the time the project was conceived.",negative,[-1.6242478   1.6526707   0.20253897],0,10.68863296508789,5.339699745178223,135,"[0.0077315453, 0.022706354, 0.9695621]"
BOD (Biological Oxygen Demand) values have not been reduced.,negative,[-1.5396093   0.15730655  1.4980702 ],0,11.196276664733887,-0.6286725401878357,136,"[0.03874527, 0.013370774, 0.94788396]"
The main flaws to be considered are the lack of a thorough previous stakeholder analysis and the lack of consideration of gender issues.,negative,[-1.5361303 -1.3143387  3.5949926],0,10.617321014404297,-10.247373580932617,137,"[0.0068420926, 0.0063664992, 0.9867914]"
"However, at project conception it was wrongly considered that the mosaic was to have an executive character, where in reality it is merely consultative.",negative,[-2.235065   1.6015027  0.9079157],0,11.817593574523926,3.557741403579712,138,"[0.0059742928, 0.029533513, 0.9644922]"
"Changes in FAO regulations and procedures over the course of the project caused some implementation problems, due to the required adaptation.",negative,[-2.102408   -0.34613332  3.0744066 ],0,14.447009086608887,-4.4086337089538565,139,"[0.006930341, 0.008061512, 0.9850081]"
"Under Component 2, Bocaina Mosaic activities came to a standstill, due to lack of interest among its members.",negative,[-1.1663078 -1.3116364  3.0811672],0,9.38097858428955,-7.273411750793457,140,"[0.011115293, 0.007355198, 0.98152953]"
Conclusion 2.,negative,[-1.52818    2.7806284 -1.4066886],5,15.161782264709473,19.21947288513184,141,"[0.020624747, 0.9623912, 0.01698398]"
Conclusion 5.,negative,[-1.5310987  2.8241646 -1.4192526],1,16.36085319519043,18.204740524291992,142,"[0.021153262, 0.9616596, 0.017187094]"
"At the time of its inception, FAO had limited or no field presence in the participating countries, relatively small national programmes and had only recently started to establish its first Central Asia sub-regional office in Ankara.",negative,[-1.6262537   0.83487177  1.1035849 ],0,11.281172752380373,0.4287067651748657,143,"[0.004949196, 0.017273312, 0.9777775]"
The FTPP was designed without a robust results framework or Theory of Change (ToC).,negative,[-2.205934  -0.1769418  2.930714 ],0,14.20558261871338,-3.238616466522217,144,"[0.005003536, 0.0066836816, 0.9883128]"
There were no procedures applied for ensuring the relevance of project activities to the beneficiaries.,negative,[-1.4912577 -0.1672322  1.8128564],0,11.212926864624023,-1.347121238708496,145,"[0.023276227, 0.010312106, 0.96641165]"
"FTPP is a highly fragmented programme consisting of 28 small, autonomous projects, which do not facilitate collaboration to any substantial degree.",negative,[-1.6886281 -1.2464893  3.6129196],0,12.057509422302244,-10.065020561218262,146,"[0.0060309106, 0.0067063626, 0.9872628]"
"With very few exceptions, the implementation has not included partners that can facilitate results in the field.",negative,[-1.0081545  -0.54970413  1.6666247 ],0,10.096227645874023,-3.2713711261749268,147,"[0.015172168, 0.008417981, 0.9764098]"
"Despite the gender issues inherent in most projects, for example, no gender analysis was conducted.",negative,[-1.4121107 -1.1979929  3.0745   ],0,10.261228561401367,-7.177313804626465,148,"[0.016052285, 0.008175422, 0.97577226]"
"The outputs could be significantly improved, particularly through a greater focus on the needs of beneficiaries.",negative,[-1.3474153 -1.1114916  2.817226 ],0,10.24365234375,-6.208701133728027,149,"[0.02005084, 0.02097527, 0.9589739]"
"The outputs could have had a greater impact by building on existing projects, or by being continued and expanded by partner organizations.",negative,[-0.9664366 -1.483531   2.9492283],0,8.15103816986084,-6.825557231903076,150,"[0.019075654, 0.009183309, 0.971741]"
"The draft policies and strategic plans were either not approved, or the approval was still in process.",negative,[-1.9989738  -0.29694661  2.8175516 ],0,13.157721519470215,-3.8771820068359375,151,"[0.013080385, 0.0068478556, 0.9800718]"
"However, the programme started without either a real design or results-based framework.",negative,[-1.533532  -1.1190901  3.28486  ],0,11.41521453857422,-8.322521209716799,152,"[0.011606309, 0.007032879, 0.98136073]"
"In particular, the bureaucracy involved contributed to serious delays in the implementation of the programme.",negative,[-1.1866769 -1.5639356  3.281578 ],0,8.388181686401367,-8.40805721282959,153,"[0.013703417, 0.0065258644, 0.9797707]"
A demand driven programme with adequate ownership requires significant involvement from stakeholders (at both the regional and national levels) in programme design and planning.,negative,[-1.9307944  -0.66625303  3.1688075 ],0,13.53958797454834,-6.508880138397218,154,"[0.0054744016, 0.05942005, 0.9351055]"
"Most of the scattered and small projects were unable to achieve impact in isolation, as the challenges they addressed were often interdependent.",negative,[-1.9493839  -0.75802654  3.4142556 ],0,14.133662223815918,-7.386209011077881,155,"[0.0108814435, 0.008579295, 0.9805393]"
"This was especially the case for field-oriented programmes, such as cattle production, watershed management and home-based nurseries, where the activities were developed around community organizations.",negative,[-1.5889429   1.0563259   0.76814544],0,10.672674179077148,4.173755645751953,156,"[0.025630822, 0.014100325, 0.96026886]"
The operational and financial framework was not very successful in establishing an effective field programme.,negative,[-1.3688927 -1.4392942  3.45872  ],0,9.367196083068848,-9.723231315612793,157,"[0.02171867, 0.005100878, 0.9731804]"
"In another example, although the concepts of environmental sustainability were built into the design of several projects, they were not integrated into the project activities.",negative,[-1.8604339  -0.35196027  2.8198237 ],0,12.652490615844727,-4.202270984649658,158,"[0.010709552, 0.012696676, 0.97659373]"
